,spr/num,spr/cal,sfr/num,sfr/cal,true_angle,est_angle,est_deviation,file
386,-3.882,-2.895,-2.31,-3.096,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
387,-3.87,-2.87,-2.259,-3.053,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
388,-3.838,-2.833,-2.238,-3.044,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
389,-3.769,-2.904,-2.262,-2.945,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
390,-3.685,-2.892,-2.322,-2.966,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
391,-3.607,-2.857,-2.402,-3.035,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
392,-3.544,-2.909,-2.497,-3.043,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
393,-3.509,-2.91,-2.598,-3.135,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
394,-3.496,-2.883,-2.69,-3.262,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
395,-3.511,-2.975,-2.754,-3.251,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
396,-3.564,-2.959,-2.755,-3.315,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
397,-3.602,-2.995,-2.735,-3.293,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
398,-3.636,-2.949,-2.698,-3.333,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
399,-3.042,-2.205,-2.816,-3.785,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
400,-3.096,-2.213,-2.807,-3.823,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
401,-3.141,-2.205,-2.804,-3.883,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
402,-3.185,-2.22,-2.807,-3.914,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
403,-3.237,-2.31,-2.802,-3.836,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
404,-3.304,-2.286,-2.76,-3.894,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
405,-3.37,-2.284,-2.697,-3.89,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
406,-3.432,-2.233,-2.625,-3.939,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
407,-3.478,-2.23,-2.563,-3.912,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
408,-3.501,-2.231,-2.515,-3.872,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
409,-3.491,-2.217,-2.492,-3.853,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
410,-3.433,-2.291,-2.516,-3.719,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
411,-3.363,-2.297,-2.568,-3.706,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
412,-3.304,-2.282,-2.628,-3.741,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
413,-3.257,-2.339,-2.702,-3.704,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
414,-3.226,-2.346,-2.786,-3.76,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
415,-3.193,-2.312,-2.866,-3.866,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
416,-3.163,-2.385,-2.924,-3.799,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
417,-3.127,-2.364,-2.939,-3.804,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
418,-3.103,-2.396,-2.921,-3.715,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
419,-3.062,-2.356,-2.916,-3.715,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
420,-3.0,-2.482,-2.991,-3.582,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
421,-3.006,-2.493,-3.0,-3.581,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
422,-3.017,-2.487,-3.003,-3.599,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
423,-3.035,-2.511,-2.992,-3.572,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
424,-3.063,-2.607,-2.963,-3.443,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
425,-3.105,-2.583,-2.909,-3.453,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
426,-3.15,-2.581,-2.842,-3.425,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
427,-3.201,-2.52,-2.771,-3.471,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
428,-3.25,-2.505,-2.709,-3.469,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
429,-3.294,-2.483,-2.665,-3.491,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
430,-3.33,-2.451,-2.648,-3.55,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
431,-3.338,-2.518,-2.667,-3.498,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
432,-3.332,-2.509,-2.713,-3.56,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
433,-3.316,-2.479,-2.777,-3.661,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
434,-3.297,-2.527,-2.855,-3.673,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
435,-3.281,-2.526,-2.934,-3.748,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
436,-3.259,-2.503,-3.004,-3.832,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
437,-3.237,-2.586,-3.058,-3.758,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
438,-3.219,-2.572,-3.08,-3.779,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
439,-3.214,-2.603,-3.075,-3.724,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
440,-3.179,-2.561,-3.08,-3.741,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
441,-3.825,-2.98,-2.644,-3.429,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
442,-3.859,-2.995,-2.634,-3.435,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
443,-3.878,-2.988,-2.619,-3.445,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
444,-3.881,-3.018,-2.597,-3.391,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
445,-3.87,-3.131,-2.564,-3.226,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
446,-3.863,-3.106,-2.51,-3.183,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
447,-3.855,-3.098,-2.441,-3.104,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
448,-3.861,-3.023,-2.369,-3.098,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
449,-3.879,-2.996,-2.304,-3.062,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
450,-3.903,-2.961,-2.259,-3.06,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
451,-3.923,-2.917,-2.244,-3.102,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
452,-3.916,-2.981,-2.264,-3.052,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
453,-3.891,-2.958,-2.313,-3.111,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
454,-3.857,-2.912,-2.381,-3.209,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
455,-3.826,-2.958,-2.461,-3.228,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
456,-3.81,-2.953,-2.543,-3.317,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
457,-3.799,-2.936,-2.617,-3.414,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
458,-3.804,-3.033,-2.67,-3.374,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
459,-3.808,-3.023,-2.7,-3.424,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
460,-3.809,-3.059,-2.716,-3.405,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
461,-3.806,-3.011,-2.714,-3.45,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
462,-2.703,-2.089,-3.31,-4.031,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
463,-2.712,-2.099,-3.318,-4.027,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
464,-2.728,-2.092,-3.311,-4.042,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
465,-2.75,-2.114,-3.288,-3.999,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
466,-2.78,-2.2,-3.252,-3.851,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
467,-2.832,-2.181,-3.188,-3.86,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
468,-2.892,-2.172,-3.114,-3.852,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
469,-2.964,-2.114,-3.04,-3.934,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
470,-3.039,-2.097,-2.976,-3.972,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
471,-3.117,-2.081,-2.927,-4.035,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
472,-3.18,-2.055,-2.905,-4.124,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
473,-3.197,-2.112,-2.928,-4.079,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
474,-3.187,-2.103,-2.979,-4.142,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
475,-3.163,-2.08,-3.039,-4.225,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
476,-3.12,-2.127,-3.11,-4.191,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
477,-3.063,-2.128,-3.192,-4.217,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
478,-2.993,-2.102,-3.276,-4.257,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
479,-2.929,-2.174,-3.347,-4.138,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
480,-2.869,-2.158,-3.385,-4.12,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
481,-2.822,-2.186,-3.402,-4.031,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
482,-2.785,-2.149,-3.399,-4.036,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
483,-3.338,-2.435,-2.557,-3.495,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
484,-3.396,-2.448,-2.539,-3.511,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
485,-3.46,-2.438,-2.512,-3.553,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
486,-3.52,-2.46,-2.483,-3.541,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
487,-3.578,-2.559,-2.451,-3.429,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
488,-3.646,-2.537,-2.405,-3.458,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
489,-3.719,-2.526,-2.356,-3.476,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
490,-3.794,-2.463,-2.315,-3.572,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
491,-3.86,-2.449,-2.281,-3.61,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
492,-3.914,-2.437,-2.254,-3.642,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
493,-3.943,-2.415,-2.24,-3.683,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
494,-3.928,-2.482,-2.257,-3.607,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
495,-3.897,-2.477,-2.292,-3.635,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
496,-3.865,-2.452,-2.328,-3.69,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
497,-3.832,-2.508,-2.367,-3.64,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
498,-3.792,-2.513,-2.41,-3.653,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
499,-3.732,-2.482,-2.455,-3.692,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
500,-3.665,-2.561,-2.496,-3.575,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
501,-3.584,-2.544,-2.525,-3.552,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
502,-3.508,-2.577,-2.548,-3.461,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
503,-3.43,-2.534,-2.561,-3.451,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
504,-3.009,-2.467,-3.056,-3.678,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
505,-3.089,-2.478,-3.064,-3.771,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
506,-3.142,-2.473,-3.068,-3.85,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
507,-3.173,-2.498,-3.059,-3.849,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
508,-3.187,-2.597,-3.034,-3.719,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
509,-3.199,-2.576,-2.984,-3.716,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
510,-3.203,-2.572,-2.917,-3.657,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
511,-3.211,-2.508,-2.841,-3.664,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
512,-3.219,-2.488,-2.772,-3.62,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
513,-3.223,-2.46,-2.724,-3.599,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
514,-3.22,-2.422,-2.706,-3.616,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
515,-3.198,-2.485,-2.726,-3.528,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
516,-3.172,-2.474,-2.776,-3.566,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
517,-3.146,-2.441,-2.848,-3.655,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
518,-3.125,-2.484,-2.936,-3.667,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
519,-3.116,-2.483,-3.026,-3.758,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
520,-3.111,-2.464,-3.108,-3.873,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
521,-3.116,-2.548,-3.168,-3.836,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
522,-3.125,-2.536,-3.202,-3.901,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
523,-3.14,-2.567,-3.212,-3.887,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
524,-3.15,-2.526,-3.206,-3.944,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
525,-3.369,-2.939,-2.844,-3.303,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
526,-3.474,-2.952,-2.838,-3.383,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
527,-3.572,-2.945,-2.825,-3.469,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
528,-3.657,-2.971,-2.804,-3.496,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
529,-3.722,-3.077,-2.772,-3.404,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
530,-3.776,-3.049,-2.722,-3.423,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
531,-3.801,-3.046,-2.665,-3.383,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
532,-3.803,-2.98,-2.607,-3.389,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
533,-3.785,-2.962,-2.555,-3.331,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
534,-3.755,-2.939,-2.516,-3.283,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
535,-3.714,-2.904,-2.496,-3.262,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
536,-3.647,-2.976,-2.509,-3.139,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
537,-3.576,-2.965,-2.546,-3.128,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
538,-3.511,-2.93,-2.601,-3.165,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
539,-3.457,-2.982,-2.674,-3.14,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
540,-3.419,-2.981,-2.755,-3.19,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
541,-3.386,-2.957,-2.832,-3.262,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
542,-3.365,-3.048,-2.893,-3.204,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
543,-3.359,-3.033,-2.93,-3.239,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
544,-3.36,-3.067,-2.942,-3.211,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
545,-3.393,-3.021,-2.904,-3.252,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
546,-4.28,-3.01,-2.185,-3.241,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
547,-4.385,-3.025,-2.156,-3.274,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
548,-4.475,-3.014,-2.124,-3.316,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
549,-4.543,-3.04,-2.093,-3.3,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
550,-4.588,-3.154,-2.06,-3.173,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
551,-4.616,-3.129,-2.022,-3.168,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
552,-4.619,-3.117,-1.982,-3.127,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
553,-4.607,-3.044,-1.944,-3.141,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
554,-4.586,-3.027,-1.912,-3.099,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
555,-4.56,-3.011,-1.888,-3.063,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
556,-4.528,-2.983,-1.877,-3.054,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
557,-4.475,-3.06,-1.885,-2.951,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
558,-4.414,-3.054,-1.908,-2.945,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
559,-4.353,-3.023,-1.936,-2.969,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
560,-4.295,-3.086,-1.971,-2.912,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
561,-4.255,-3.091,-2.008,-2.925,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
562,-4.222,-3.058,-2.044,-2.978,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
563,-4.198,-3.15,-2.075,-2.908,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
564,-4.175,-3.13,-2.094,-2.931,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
565,-4.158,-3.168,-2.104,-2.891,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
566,-4.132,-3.119,-2.107,-2.919,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
567,-4.037,-3.062,-2.689,-3.537,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
568,-4.054,-3.075,-2.693,-3.541,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
569,-4.064,-3.069,-2.688,-3.55,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
570,-4.072,-3.098,-2.66,-3.496,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
571,-4.067,-3.209,-2.626,-3.336,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
572,-4.068,-3.183,-2.569,-3.298,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
573,-4.049,-3.178,-2.511,-3.215,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
574,-4.028,-3.104,-2.443,-3.19,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
575,-3.999,-3.08,-2.387,-3.121,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
576,-3.977,-3.049,-2.339,-3.078,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
577,-3.957,-3.005,-2.313,-3.074,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
578,-3.902,-3.072,-2.333,-2.984,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
579,-3.854,-3.051,-2.38,-3.017,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
580,-3.829,-3.008,-2.438,-3.108,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
581,-3.827,-3.056,-2.51,-3.142,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
